ts;kafka_ts;signal_timestamp;signal_oem_timestamp;final_ts
2025-02-21T13:01:19.008Z;21.02.2025 16:01;2025-02-21 16:01:15.000;2025-02-21 16:01:15.000;
2025-02-07T22:58:16.418Z;8.02.2025 01:58;2025-02-08 01:58:16.000;2025-02-08 01:58:16.000;
2025-02-26T14:58:39.540Z;26.02.2025 17:58;2025-02-26 17:58:38.055;2025-02-26 17:58:39.000;
2025-02-04T06:53:45.678Z;4.02.2025 09:53;2025-02-04 09:53:39.000;2025-02-04 09:53:39.000;
2025-02-16T09:48:07.605Z;2025-02-16 12:48:08.033;2025-02-16 12:48:07.000;2025-02-16 12:48:07.000;
2025-02-13T07:50:16.489Z;13.02.2025 10:50;2025-02-13 10:50:15.000;2025-02-13 10:50:15.000;
2025-02-03T08:58:53.118Z;3.02.2025 11:58;2025-02-03 11:58:52.000;2025-02-03 11:58:52.000;
2025-02-04T09:31:27.890Z;4.02.2025 12:31;2025-02-04 12:31:27.000;2025-02-04 12:31:27.000;
2025-02-21T05:51:20.427Z;21.02.2025 08:51;2025-02-21 08:51:19.000;2025-02-21 08:51:19.000;
2025-02-03T08:05:11.092Z;3.02.2025 11:05;2025-02-03 11:05:10.000;2025-02-03 11:05:10.000;
2025-02-12T18:55:29.559Z;12.02.2025 21:55;2025-02-12 21:55:28.000;2025-02-12 21:55:28.000;
2025-02-13T12:54:33.796Z;13.02.2025 15:54;2025-02-13 15:54:33.000;2025-02-13 15:54:33.000;
2025-02-12T21:36:58.182Z;13.02.2025 00:36;2025-02-13 00:36:55.000;2025-02-13 00:36:55.000;
2025-02-17T11:00:42.222Z;17.02.2025 14:00;2025-02-17 13:57:37.000;2025-02-17 13:57:37.000;
2025-02-19T12:12:13.174Z;19.02.2025 15:12;2025-02-19 15:12:12.000;2025-02-19 15:12:12.000;
2025-02-19T04:51:14.461Z;19.02.2025 07:51;2025-02-19 07:51:13.000;2025-02-19 07:51:13.000;
2025-02-05T19:57:44.546Z;5.02.2025 22:57;2025-02-05 22:57:44.000;2025-02-05 22:57:44.000;
2025-02-26T06:50:24.417Z;26.02.2025 10:31;2025-02-26 09:50:24.000;2025-02-26 09:50:24.000;
2025-02-08T19:27:48.881Z;8.02.2025 22:27;2025-02-08 22:27:48.000;2025-02-08 22:27:48.000;
2025-02-14T11:47:17.089Z;14.02.2025 14:47;2025-02-14 14:47:16.000;2025-02-14 14:47:16.000;
2025-02-21T07:25:57.422Z;21.02.2025 10:25;2025-02-21 10:25:56.000;2025-02-21 10:25:56.000;
2025-02-14T06:11:40.341Z;14.02.2025 09:11;2025-02-14 09:11:23.000;2025-02-14 09:11:23.000;
2025-02-14T11:00:07.214Z;14.02.2025 14:00;2025-02-14 14:00:03.000;2025-02-14 14:00:03.000;
2025-02-21T10:21:01.119Z;21.02.2025 13:21;2025-02-21 13:21:00.000;2025-02-21 13:21:00.000;
2025-02-27T14:01:24.185Z;27.02.2025 17:01;2025-02-27 17:00:23.000;2025-02-27 17:00:23.000;
2025-02-21T07:00:11.604Z;2025-02-21 10:00:12.021;2025-02-21 10:00:10.000;2025-02-21 10:00:10.000;
2025-02-12T11:37:26.626Z;12.02.2025 14:37;2025-02-12 14:37:26.000;2025-02-12 14:37:26.000;
2025-02-04T17:26:23.395Z;4.02.2025 20:26;2025-02-04 20:26:23.000;2025-02-04 20:26:23.000;
2025-02-26T14:35:18.343Z;26.02.2025 17:35;2025-02-26 17:35:17.000;2025-02-26 17:35:17.000;
2025-02-25T20:55:57.163Z;25.02.2025 23:55;2025-02-25 23:55:56.000;2025-02-25 23:55:56.000;
2025-02-07T17:26:50.829Z;7.02.2025 20:26;7.02.2025 20:26;2025-02-07 20:26:51.000;
2025-02-20T11:20:31.987Z;20.02.2025 14:20;2025-02-20 14:20:27.000;2025-02-20 14:20:27.000;
2025-02-01T18:30:46.488Z;1.02.2025 21:30;2025-02-01 21:30:45.000;2025-02-01 21:30:45.000;
2025-02-11T13:48:40.061Z;11.02.2025 16:48;2025-02-11 16:48:39.000;2025-02-11 16:48:39.000;
2025-02-25T05:06:34.454Z;25.02.2025 08:11;2025-02-25 08:06:33.000;2025-02-25 08:06:33.000;
2025-02-15T09:12:00.239Z;15.02.2025 12:12;2025-02-15 12:11:59.000;2025-02-15 12:11:59.000;
2025-02-24T12:32:56.485Z;24.02.2025 15:33;2025-02-24 15:32:55.000;2025-02-24 15:32:55.000;
2025-02-04T06:53:35.219Z;4.02.2025 09:53;2025-02-04 09:53:34.000;2025-02-04 09:53:34.000;
2025-02-27T12:49:38.617Z;27.02.2025 15:49;2025-02-27 15:49:38.000;2025-02-27 15:49:38.000;
2025-02-26T07:13:01.192Z;26.02.2025 10:13;2025-02-26 10:13:00.000;2025-02-26 10:13:00.000;
2025-02-16T20:07:27.740Z;2025-02-16 23:07:28.093;16.02.2025 23:07;2025-02-16 23:07:28.000;
2025-02-24T10:10:30.693Z;24.02.2025 13:10;2025-02-24 13:10:29.000;2025-02-24 13:10:29.000;
2025-02-08T14:26:54.740Z;8.02.2025 17:26;2025-02-08 17:26:51.000;2025-02-08 17:26:51.000;
2025-02-13T10:35:05.710Z;13.02.2025 13:35;13.02.2025 13:35;2025-02-13 13:35:06.000;
2025-02-14T18:28:58.800Z;14.02.2025 21:28;2025-02-14 21:28:58.000;2025-02-14 21:28:58.000;
2025-02-09T03:18:23.048Z;9.02.2025 06:18;2025-02-09 06:18:21.000;2025-02-09 06:18:21.000;
2025-02-24T10:43:45.577Z;2025-02-24 13:43:46.004;2025-02-24 13:43:44.000;2025-02-24 13:43:44.000;
2025-02-25T13:52:22.595Z;25.02.2025 16:52;2025-02-25 16:52:18.000;2025-02-25 16:52:18.000;
2025-02-26T07:15:25.970Z;26.02.2025 10:25;2025-02-26 10:15:25.000;2025-02-26 10:15:25.000;
2025-02-07T12:02:04.116Z;7.02.2025 15:02;2025-02-07 15:02:00.000;2025-02-07 15:02:00.000;
2025-02-12T13:16:28.553Z;12.02.2025 16:16;2025-02-12 16:16:27.000;2025-02-12 16:16:27.000;
2025-02-28T20:34:32.846Z;2025-02-28 23:34:33.022;2025-02-28 23:34:32.000;2025-02-28 23:34:32.000;
2025-02-14T19:20:00.870Z;2025-02-14 22:20:01.045;2025-02-14 22:20:00.000;2025-02-14 22:20:00.000;
2025-02-19T05:53:41.934Z;19.02.2025 08:58;2025-02-19 08:53:22.000;2025-02-19 08:53:22.000;
2025-02-23T17:38:52.732Z;23.02.2025 20:38;2025-02-23 20:38:40.000;2025-02-23 20:38:40.000;
2025-02-12T10:25:45.011Z;12.02.2025 13:25;2025-02-12 13:25:42.000;2025-02-12 13:25:42.000;
2025-02-17T13:31:20.800Z;17.02.2025 16:31;2025-02-17 16:31:19.000;2025-02-17 16:31:19.000;
2025-02-07T05:56:15.156Z;7.02.2025 08:56;2025-02-07 08:56:14.000;2025-02-07 08:56:14.000;
2025-02-04T08:16:39.135Z;4.02.2025 11:16;2025-02-04 11:16:39.000;2025-02-04 11:16:39.000;
2025-02-06T02:59:25.150Z;6.02.2025 05:59;2025-02-06 05:59:24.000;2025-02-06 05:59:24.000;
2025-02-25T06:01:01.445Z;25.02.2025 09:01;2025-02-25 09:01:01.000;2025-02-25 09:01:01.000;
2025-02-15T09:54:03.964Z;15.02.2025 12:54;2025-02-15 12:54:03.000;2025-02-15 12:54:03.000;
2025-02-05T10:37:25.127Z;5.02.2025 13:37;2025-02-05 13:37:24.000;2025-02-05 13:37:24.000;
2025-02-06T08:04:34.222Z;6.02.2025 11:04;2025-02-06 11:04:33.000;2025-02-06 11:04:33.000;
2025-02-12T10:47:06.964Z;12.02.2025 13:47;2025-02-12 13:47:03.000;2025-02-12 13:47:03.000;
2025-02-14T04:13:34.584Z;14.02.2025 07:13;2025-02-14 07:13:32.000;2025-02-14 07:13:32.000;
2025-02-01T11:30:41.911Z;2025-02-01 14:30:42.088;2025-02-01 14:30:41.000;2025-02-01 14:30:41.000;
2025-02-02T08:40:29.660Z;2.02.2025 11:40;2025-02-02 11:40:29.000;2025-02-02 11:40:29.000;
2025-02-24T11:44:01.410Z;24.02.2025 14:44;2025-02-24 14:43:44.000;2025-02-24 14:43:44.000;
2025-02-05T12:09:50.702Z;2025-02-05 15:09:52.066;2025-02-05 15:09:50.000;2025-02-05 15:09:50.000;
2025-02-12T19:24:10.355Z;12.02.2025 22:24;2025-02-12 22:24:09.000;2025-02-12 22:24:09.000;
2025-02-26T16:15:01.905Z;26.02.2025 19:15;2025-02-26 19:15:01.000;2025-02-26 19:15:01.000;
2025-02-22T10:52:10.631Z;2025-02-22 13:52:11.072;2025-02-22 13:52:10.000;2025-02-22 13:52:10.000;
2025-02-28T10:33:56.207Z;28.02.2025 13:33;2025-02-28 13:33:55.000;2025-02-28 13:33:55.000;
2025-02-16T15:25:52.095Z;16.02.2025 18:25;2025-02-16 18:25:51.000;2025-02-16 18:25:51.000;
2025-02-03T09:14:50.920Z;3.02.2025 12:14;2025-02-03 12:14:50.000;2025-02-03 12:14:50.000;
2025-02-03T06:16:01.254Z;3.02.2025 09:41;2025-02-03 09:16:00.000;2025-02-03 09:16:00.000;
2025-02-16T03:00:45.891Z;2025-02-16 06:00:46.058;16.02.2025 06:00;2025-02-16 06:00:46.000;
2025-02-20T08:37:29.992Z;20.02.2025 11:37;2025-02-20 11:37:29.000;2025-02-20 11:37:29.000;
2025-02-18T12:27:23.857Z;18.02.2025 15:27;2025-02-18 15:27:20.000;2025-02-18 15:27:20.000;
2025-02-04T07:31:35.058Z;4.02.2025 10:31;2025-02-04 10:31:34.000;2025-02-04 10:31:34.000;
2025-02-09T14:49:00.255Z;9.02.2025 17:49;2025-02-09 17:49:00.000;2025-02-09 17:49:00.000;
2025-02-07T10:32:53.812Z;7.02.2025 13:32;2025-02-07 13:32:53.000;2025-02-07 13:32:53.000;
2025-02-17T16:29:57.070Z;17.02.2025 19:29;2025-02-17 19:29:54.000;2025-02-17 19:29:54.000;
2025-02-21T18:46:34.790Z;21.02.2025 21:46;2025-02-21 21:46:34.000;2025-02-21 21:46:34.000;
2025-02-03T03:30:34.496Z;3.02.2025 06:30;2025-02-03 06:30:33.000;2025-02-03 06:30:33.000;
2025-02-04T12:52:30.250Z;4.02.2025 16:51;2025-02-04 15:52:29.000;2025-02-04 15:52:29.000;
2025-02-03T07:58:29.802Z;3.02.2025 10:58;2025-02-03 10:58:28.000;2025-02-03 10:58:28.000;
2025-02-21T05:47:31.542Z;21.02.2025 08:47;21.02.2025 08:47;2025-02-21 08:47:32.000;
2025-02-11T19:02:28.622Z;2025-02-11 22:02:29.060;2025-02-11 22:02:27.000;2025-02-11 22:02:27.000;
2025-02-21T12:16:31.870Z;2025-02-21 15:16:32.021;2025-02-21 15:16:30.000;2025-02-21 15:16:30.000;
2025-02-01T04:53:16.230Z;2025-02-01 07:53:17.069;2025-02-01 07:53:15.000;2025-02-01 07:53:15.000;
2025-02-18T05:37:35.244Z;18.02.2025 08:37;2025-02-18 08:37:34.000;2025-02-18 08:37:34.000;
2025-02-06T13:45:21.048Z;6.02.2025 16:45;2025-02-06 16:45:19.000;2025-02-06 16:45:19.000;
2025-02-05T15:31:53.326Z;5.02.2025 18:31;2025-02-05 18:31:52.000;2025-02-05 18:31:52.000;
2025-02-24T06:09:22.806Z;24.02.2025 09:09;2025-02-24 09:09:22.000;2025-02-24 09:09:22.000;
2025-02-19T15:52:53.447Z;19.02.2025 18:52;2025-02-19 18:52:52.000;2025-02-19 18:52:52.000;
2025-02-03T13:53:26.743Z;3.02.2025 16:53;3.02.2025 16:52;2025-02-03 16:53:24.000;
2025-02-22T13:12:17.879Z;2025-02-22 16:12:18.036;2025-02-22 16:12:16.000;2025-02-22 16:12:16.000;
2025-02-28T12:30:16.679Z;28.02.2025 15:30;2025-02-28 15:30:15.000;2025-02-28 15:30:15.000;
2025-02-14T12:40:58.220Z;14.02.2025 15:40;2025-02-14 15:40:56.000;2025-02-14 15:40:56.000;
2025-02-14T12:30:02.509Z;14.02.2025 15:30;2025-02-14 15:30:01.000;2025-02-14 15:30:01.000;
2025-02-04T18:11:38.034Z;4.02.2025 21:11;2025-02-04 21:11:34.000;2025-02-04 21:11:34.000;
2025-02-20T10:37:56.841Z;2025-02-20 13:37:57.015;2025-02-20 13:37:56.000;2025-02-20 13:37:56.000;
2025-02-13T19:41:01.155Z;13.02.2025 22:41;2025-02-13 22:41:00.000;2025-02-13 22:41:00.000;
2025-02-04T17:09:52.343Z;4.02.2025 20:09;2025-02-04 20:09:51.000;2025-02-04 20:09:51.000;
2025-02-18T13:07:41.496Z;18.02.2025 16:07;2025-02-18 16:07:41.000;2025-02-18 16:07:41.000;
2025-02-01T12:22:05.482Z;1.02.2025 15:22;2025-02-01 15:22:04.000;2025-02-01 15:22:04.000;
2025-02-25T11:54:21.782Z;25.02.2025 14:54;2025-02-25 14:54:21.000;2025-02-25 14:54:21.000;
2025-02-19T10:47:45.808Z;19.02.2025 13:47;2025-02-19 13:47:44.000;2025-02-19 13:47:44.000;
2025-02-15T09:17:17.058Z;15.02.2025 12:17;2025-02-15 12:17:16.000;2025-02-15 12:17:16.000;
2025-02-19T06:11:15.819Z;19.02.2025 09:11;2025-02-19 09:11:14.000;2025-02-19 09:11:14.000;
2025-02-12T11:44:04.327Z;12.02.2025 14:44;2025-02-12 14:44:03.000;2025-02-12 14:44:03.000;
2025-02-13T00:10:04.594Z;13.02.2025 03:10;2025-02-13 03:10:04.000;2025-02-13 03:10:04.000;
2025-02-13T09:52:12.974Z;13.02.2025 12:52;2025-02-13 12:52:12.000;2025-02-13 12:52:12.000;
2025-02-17T14:35:27.399Z;17.02.2025 17:35;2025-02-17 17:35:27.000;2025-02-17 17:35:27.000;
2025-02-03T07:41:56.593Z;3.02.2025 10:41;2025-02-03 10:41:55.000;2025-02-03 10:41:55.000;
2025-02-21T16:48:07.409Z;21.02.2025 19:48;2025-02-21 19:48:06.000;2025-02-21 19:48:06.000;
2025-02-27T13:01:52.117Z;27.02.2025 16:01;2025-02-27 16:01:51.000;2025-02-27 16:01:51.000;
2025-02-04T06:15:35.500Z;4.02.2025 09:15;2025-02-04 09:15:34.000;2025-02-04 09:15:34.000;
2025-02-24T07:40:33.908Z;24.02.2025 10:40;24.02.2025 10:40;2025-02-24 10:40:34.000;
2025-02-22T02:56:29.140Z;2025-02-22 05:56:30.037;2025-02-22 05:56:29.000;2025-02-22 05:56:29.000;
2025-02-09T15:52:04.837Z;9.02.2025 18:52;2025-02-09 18:52:01.000;2025-02-09 18:52:01.000;
2025-02-20T08:19:48.560Z;20.02.2025 11:19;2025-02-20 11:19:47.000;2025-02-20 11:19:47.000;
2025-02-17T07:02:20.123Z;17.02.2025 10:02;2025-02-17 10:02:19.000;2025-02-17 10:02:19.000;
2025-02-21T18:02:37.007Z;21.02.2025 21:02;2025-02-21 21:02:35.000;2025-02-21 21:02:35.000;
2025-02-27T09:46:15.676Z;27.02.2025 12:46;2025-02-27 12:46:14.000;2025-02-27 12:46:14.000;
2025-02-24T06:06:32.573Z;24.02.2025 09:06;2025-02-24 09:06:30.000;2025-02-24 09:06:30.000;
2025-02-27T09:14:46.620Z;27.02.2025 12:14;2025-02-27 12:14:46.000;2025-02-27 12:14:46.000;
2025-02-13T07:23:43.576Z;2025-02-13 10:23:44.010;2025-02-13 10:23:42.000;2025-02-13 10:23:42.000;
2025-02-13T10:47:51.639Z;13.02.2025 13:47;2025-02-13 13:47:51.000;2025-02-13 13:47:51.000;
2025-02-22T18:09:42.627Z;22.02.2025 21:09;2025-02-22 21:09:41.000;2025-02-22 21:09:41.000;
2025-02-26T08:21:54.211Z;26.02.2025 11:25;2025-02-26 11:21:52.000;2025-02-26 11:21:52.000;
2025-02-28T11:23:25.618Z;2025-02-28 14:23:26.063;2025-02-28 14:23:25.000;2025-02-28 14:23:25.000;
2025-02-17T07:29:15.248Z;17.02.2025 10:29;2025-02-17 10:29:15.000;2025-02-17 10:29:15.000;
2025-02-11T13:05:57.815Z;11.02.2025 16:05;2025-02-11 16:05:57.000;2025-02-11 16:05:57.000;
2025-02-19T10:30:26.054Z;19.02.2025 13:30;2025-02-19 13:30:25.000;2025-02-19 13:30:25.000;
2025-02-26T11:52:00.814Z;26.02.2025 14:52;2025-02-26 14:52:00.000;2025-02-26 14:52:00.000;
2025-02-13T10:24:14.248Z;13.02.2025 13:24;2025-02-13 13:24:13.000;2025-02-13 13:24:13.000;
2025-02-27T16:34:12.477Z;27.02.2025 19:34;2025-02-27 19:34:11.000;2025-02-27 19:34:11.000;
2025-02-04T11:48:01.309Z;4.02.2025 14:48;2025-02-04 14:48:01.000;2025-02-04 14:48:01.000;
2025-02-11T07:09:36.137Z;11.02.2025 10:09;2025-02-11 10:09:34.000;2025-02-11 10:09:34.000;
2025-02-12T14:51:36.033Z;12.02.2025 17:51;2025-02-12 17:51:35.000;2025-02-12 17:51:35.000;
2025-02-04T12:49:41.912Z;4.02.2025 16:48;2025-02-04 15:49:40.000;2025-02-04 15:49:40.000;
2025-02-15T04:33:59.350Z;15.02.2025 07:33;2025-02-15 07:33:58.000;2025-02-15 07:33:58.000;
2025-02-05T04:55:22.927Z;5.02.2025 07:55;5.02.2025 07:55;2025-02-05 07:55:23.000;
2025-02-03T18:41:19.099Z;3.02.2025 21:41;2025-02-03 21:41:16.000;2025-02-03 21:41:16.000;
2025-02-21T15:17:36.519Z;21.02.2025 18:17;2025-02-21 18:17:36.000;2025-02-21 18:17:36.000;
2025-02-12T06:42:03.953Z;12.02.2025 09:42;2025-02-12 09:42:03.000;2025-02-12 09:42:03.000;
2025-02-11T11:49:51.000Z;11.02.2025 14:49;2025-02-11 14:49:50.000;2025-02-11 14:49:50.000;
2025-02-24T12:00:19.525Z;24.02.2025 15:00;2025-02-24 15:00:18.000;2025-02-24 15:00:18.000;
2025-02-12T07:24:08.883Z;2025-02-12 10:24:09.047;2025-02-12 10:24:04.000;2025-02-12 10:24:04.000;
2025-02-01T05:52:02.089Z;1.02.2025 08:52;2025-02-01 08:52:01.000;2025-02-01 08:52:01.000;
2025-02-22T18:21:14.802Z;22.02.2025 21:21;2025-02-22 21:21:14.000;2025-02-22 21:21:14.000;
2025-02-23T14:08:31.207Z;23.02.2025 17:08;2025-02-23 17:08:30.000;2025-02-23 17:08:30.000;
2025-02-05T07:58:09.794Z;5.02.2025 10:58;2025-02-05 10:58:09.000;2025-02-05 10:58:09.000;
2025-02-27T17:37:29.887Z;27.02.2025 20:37;2025-02-27 20:37:28.000;2025-02-27 20:37:28.000;
2025-02-12T14:49:21.695Z;12.02.2025 17:49;2025-02-12 17:49:21.000;2025-02-12 17:49:21.000;
2025-02-05T21:30:46.262Z;6.02.2025 00:30;2025-02-06 00:30:45.000;2025-02-06 00:30:45.000;
2025-02-21T05:17:56.315Z;21.02.2025 08:18;2025-02-21 08:17:55.000;2025-02-21 08:17:55.000;
2025-02-11T14:25:02.102Z;11.02.2025 17:25;2025-02-11 17:25:01.000;2025-02-11 17:25:01.000;
2025-02-22T03:45:30.795Z;22.02.2025 06:45;22.02.2025 06:45;2025-02-22 06:45:31.000;
2025-02-03T22:45:13.297Z;4.02.2025 01:45;2025-02-04 01:45:12.000;2025-02-04 01:45:12.000;
2025-02-21T18:07:11.755Z;21.02.2025 21:07;2025-02-21 21:07:07.000;2025-02-21 21:07:07.000;
2025-02-27T09:42:13.249Z;27.02.2025 12:42;2025-02-27 12:42:12.000;2025-02-27 12:42:12.000;
2025-02-26T05:30:01.329Z;26.02.2025 08:37;2025-02-26 08:29:59.000;2025-02-26 08:29:59.000;
2025-02-05T14:43:21.173Z;5.02.2025 17:43;2025-02-05 17:43:18.000;2025-02-05 17:43:18.000;
2025-02-22T12:16:45.680Z;22.02.2025 15:16;2025-02-22 15:16:45.000;2025-02-22 15:16:45.000;
2025-02-15T08:21:19.859Z;2025-02-15 11:21:20.027;2025-02-15 11:21:17.000;2025-02-15 11:21:17.000;
2025-02-02T15:22:36.028Z;2.02.2025 18:22;2025-02-02 18:22:34.000;2025-02-02 18:22:34.000;
2025-02-17T14:55:40.498Z;17.02.2025 17:55;2025-02-17 17:55:39.000;2025-02-17 17:55:39.000;
2025-02-07T11:23:07.141Z;7.02.2025 14:23;2025-02-07 14:23:06.000;2025-02-07 14:23:06.000;
2025-02-17T05:16:39.879Z;17.02.2025 08:30;17.02.2025 08:16;2025-02-17 08:16:40.000;
2025-02-17T13:10:22.878Z;2025-02-17 16:10:23.058;2025-02-17 16:10:21.000;2025-02-17 16:10:21.000;
2025-02-19T07:27:03.108Z;19.02.2025 10:27;2025-02-19 10:20:24.000;2025-02-19 10:20:24.000;
2025-02-13T13:32:16.444Z;13.02.2025 16:32;2025-02-13 16:32:15.000;2025-02-13 16:32:15.000;
2025-02-18T02:27:23.122Z;18.02.2025 05:27;2025-02-18 05:27:22.000;2025-02-18 05:27:22.000;
2025-02-15T09:49:31.610Z;15.02.2025 12:49;2025-02-15 12:49:31.000;2025-02-15 12:49:31.000;
2025-02-22T06:39:13.039Z;22.02.2025 09:39;2025-02-22 09:39:12.000;2025-02-22 09:39:12.000;
2025-02-17T14:02:50.222Z;17.02.2025 17:02;2025-02-17 17:02:50.000;2025-02-17 17:02:50.000;
2025-02-14T12:46:03.884Z;14.02.2025 15:46;2025-02-14 15:46:03.000;2025-02-14 15:46:03.000;
2025-02-01T16:12:10.435Z;1.02.2025 19:12;2025-02-01 19:12:10.000;2025-02-01 19:12:10.000;
2025-02-19T02:18:00.297Z;19.02.2025 05:18;2025-02-19 05:17:59.000;2025-02-19 05:17:59.000;
2025-02-18T07:46:51.508Z;18.02.2025 10:46;2025-02-18 10:46:51.000;2025-02-18 10:46:51.000;
2025-02-24T03:40:00.871Z;2025-02-24 06:40:01.035;2025-02-24 06:40:00.000;2025-02-24 06:40:00.000;
2025-02-19T06:34:46.688Z;19.02.2025 09:34;2025-02-19 09:34:45.000;2025-02-19 09:34:45.000;
2025-02-18T08:10:59.109Z;18.02.2025 11:10;2025-02-18 11:10:59.000;2025-02-18 11:10:59.000;
2025-02-09T07:23:33.774Z;9.02.2025 10:23;2025-02-09 10:23:33.000;2025-02-09 10:23:33.000;
2025-02-26T06:48:48.810Z;26.02.2025 10:29;2025-02-26 09:48:47.000;2025-02-26 09:48:47.000;
2025-02-24T12:19:55.175Z;24.02.2025 15:19;2025-02-24 15:19:54.000;2025-02-24 15:19:54.000;
2025-02-04T23:21:47.598Z;5.02.2025 02:21;2025-02-05 02:21:42.000;2025-02-05 02:21:42.000;
2025-02-25T05:10:02.079Z;25.02.2025 08:20;2025-02-25 08:10:01.000;2025-02-25 08:10:01.000;
2025-02-19T10:50:35.318Z;19.02.2025 14:02;2025-02-19 13:50:24.000;2025-02-19 13:50:24.000;
2025-02-15T14:13:39.488Z;15.02.2025 17:13;2025-02-15 17:13:35.000;2025-02-15 17:13:35.000;
2025-02-23T19:01:08.713Z;23.02.2025 22:01;2025-02-23 22:01:08.000;2025-02-23 22:01:08.000;
2025-02-06T13:58:48.175Z;6.02.2025 16:58;2025-02-06 16:58:47.000;2025-02-06 16:58:47.000;
2025-02-05T09:48:37.584Z;5.02.2025 12:48;2025-02-05 12:48:37.000;2025-02-05 12:48:37.000;
2025-02-12T13:19:23.186Z;12.02.2025 16:19;2025-02-12 16:19:21.000;2025-02-12 16:19:21.000;
2025-02-15T01:40:37.280Z;15.02.2025 04:40;2025-02-15 04:40:37.000;2025-02-15 04:40:37.000;
2025-02-28T14:03:18.161Z;28.02.2025 17:03;2025-02-28 17:03:17.000;2025-02-28 17:03:17.000;
2025-02-24T15:41:48.721Z;24.02.2025 18:41;2025-02-24 18:41:48.000;2025-02-24 18:41:48.000;
2025-02-07T16:52:00.744Z;7.02.2025 19:52;2025-02-07 19:51:58.000;2025-02-07 19:51:58.000;
2025-02-05T08:25:24.457Z;5.02.2025 11:25;2025-02-05 11:25:23.000;2025-02-05 11:25:23.000;
2025-02-28T19:09:29.971Z;28.02.2025 22:09;2025-02-28 22:09:28.000;2025-02-28 22:09:28.000;
2025-02-06T14:17:01.760Z;6.02.2025 17:17;2025-02-06 17:17:01.000;2025-02-06 17:17:01.000;
2025-02-07T12:12:42.150Z;7.02.2025 15:12;2025-02-07 15:12:40.000;2025-02-07 15:12:40.000;
2025-02-27T16:25:07.039Z;27.02.2025 19:25;2025-02-27 19:25:06.000;2025-02-27 19:25:06.000;
2025-02-19T08:01:48.265Z;19.02.2025 11:02;2025-02-19 11:01:46.000;2025-02-19 11:01:46.000;
2025-02-08T04:57:07.713Z;8.02.2025 07:57;2025-02-08 07:57:06.000;2025-02-08 07:57:06.000;
2025-02-17T05:44:34.330Z;2025-02-17 08:53:07.026;2025-02-17 08:44:33.000;2025-02-17 08:44:33.000;
2025-02-11T09:42:49.051Z;11.02.2025 12:42;2025-02-11 12:42:48.000;2025-02-11 12:42:48.000;
2025-02-28T13:55:21.000Z;28.02.2025 16:55;2025-02-28 16:55:20.000;2025-02-28 16:55:20.000;
2025-02-13T11:26:28.156Z;13.02.2025 14:26;2025-02-13 14:26:26.000;2025-02-13 14:26:26.000;
2025-02-11T14:13:47.402Z;11.02.2025 17:13;2025-02-11 17:13:44.000;2025-02-11 17:13:44.000;
2025-02-16T14:03:09.420Z;16.02.2025 17:03;2025-02-16 17:03:08.000;2025-02-16 17:03:08.000;
2025-02-16T18:12:31.329Z;16.02.2025 21:12;2025-02-16 21:12:31.000;2025-02-16 21:12:31.000;
2025-02-11T05:07:19.895Z;2025-02-11 08:07:20.047;2025-02-11 08:07:19.000;2025-02-11 08:07:19.000;
2025-02-27T13:29:13.745Z;2025-02-27 16:29:15.072;2025-02-27 16:29:11.000;2025-02-27 16:29:11.000;
2025-02-06T15:22:49.427Z;6.02.2025 18:22;2025-02-06 18:22:49.000;2025-02-06 18:22:49.000;
2025-02-03T07:57:47.547Z;3.02.2025 10:57;2025-02-03 10:57:45.000;2025-02-03 10:57:45.000;
2025-02-24T22:02:48.276Z;25.02.2025 01:02;2025-02-25 01:02:47.000;2025-02-25 01:02:47.000;
2025-02-24T16:34:50.305Z;24.02.2025 19:34;2025-02-24 19:34:50.000;2025-02-24 19:34:50.000;
2025-02-22T13:59:58.157Z;22.02.2025 16:59;2025-02-22 16:59:57.000;2025-02-22 16:59:57.000;
2025-02-20T10:18:57.868Z;20.02.2025 13:18;2025-02-20 13:18:57.000;2025-02-20 13:18:57.000;
2025-02-18T10:29:14.294Z;18.02.2025 13:29;2025-02-18 13:29:13.000;2025-02-18 13:29:13.000;
2025-02-02T12:48:07.408Z;2.02.2025 15:48;2025-02-02 15:48:05.000;2025-02-02 15:48:05.000;
2025-02-25T07:07:21.783Z;25.02.2025 10:07;2025-02-25 10:07:18.000;2025-02-25 10:07:18.000;
2025-02-23T22:30:08.580Z;24.02.2025 01:30;2025-02-24 01:30:04.000;2025-02-24 01:30:04.000;
2025-02-02T11:15:18.731Z;2.02.2025 14:15;2025-02-02 14:15:17.000;2025-02-02 14:15:17.000;
2025-02-28T06:14:34.555Z;2025-02-28 09:14:35.094;2025-02-28 09:14:33.000;2025-02-28 09:14:33.000;
2025-02-17T11:31:22.804Z;17.02.2025 14:31;2025-02-17 14:31:21.000;2025-02-17 14:31:21.000;
2025-02-25T14:28:21.403Z;25.02.2025 17:28;2025-02-25 17:28:20.000;2025-02-25 17:28:20.000;
2025-02-11T11:03:58.640Z;11.02.2025 14:03;2025-02-11 14:03:57.000;2025-02-11 14:03:57.000;
2025-02-27T19:00:30.656Z;27.02.2025 22:00;2025-02-27 22:00:30.000;2025-02-27 22:00:30.000;
2025-02-01T08:12:10.294Z;1.02.2025 11:12;2025-02-01 11:12:09.000;2025-02-01 11:12:09.000;
